cruise,station,date,dateNew,time,timeNew,datetime,long,lat,bottDepth,depth,temp,sal,density,press,O2,PO4,SiO4,NO2,NO3,NH4
TN278,35,3/25/12,25-Mar-2012,10:16,10:16,2012-03-25 10:16,-106.362,20.77667,4309,3244.364,1.859,34.663,,3244.364,95.876,,,,,
TN278,35,3/25/12,25-Mar-2012,10:16,10:16,2012-03-25 10:16,-106.362,20.77667,4309,3039.157,1.8431,34.6625,,3039.157,95.76,2.83,163.7,0.01,39.86,0.01
TN278,35,3/25/12,25-Mar-2012,10:16,10:16,2012-03-25 10:16,-106.362,20.77667,4309,2837.322,1.8342,34.6614,,2837.322,95.19,,,,,
TN278,35,3/25/12,25-Mar-2012,10:16,10:16,2012-03-25 10:16,-106.362,20.77667,4309,2631.395,1.846,34.6591,,2631.395,93.512,,,,,
TN278,35,3/25/12,25-Mar-2012,10:16,10:16,2012-03-25 10:16,-106.362,20.77667,4309,2427.506,1.9032,34.6543,,2427.506,90.71,,,,,
TN278,35,3/25/12,25-Mar-2012,10:16,10:16,2012-03-25 10:16,-106.362,20.77667,4309,2224.967,2.0682,34.6438,,2224.967,83.398,,,,,
TN278,35,3/25/12,25-Mar-2012,10:16,10:16,2012-03-25 10:16,-106.362,20.77667,4309,2022.182,2.3156,34.6301,,2022.182,71.989,3.01,152.7,0.02,42.05,0.01
TN278,35,3/25/12,25-Mar-2012,10:16,10:16,2012-03-25 10:16,-106.362,20.77667,4309,1768.72,2.7087,34.6104,,1768.72,54.758,,,,,
TN278,35,3/25/12,25-Mar-2012,10:16,10:16,2012-03-25 10:16,-106.362,20.77667,4309,1513.814,3.1487,34.5898,,1513.814,38.71,3.27,139.7,0.01,44.5,0
TN278,35,3/25/12,25-Mar-2012,10:16,10:16,2012-03-25 10:16,-106.362,20.77667,4309,1262.214,3.724,34.5637,,1262.214,22.623,,,,,
TN278,35,3/25/12,25-Mar-2012,10:16,10:16,2012-03-25 10:16,-106.362,20.77667,4309,1008.705,4.5736,34.5352,,1008.705,7.622,3.45,109,0.01,45.75,0
TN278,35,3/25/12,25-Mar-2012,10:16,10:16,2012-03-25 10:16,-106.362,20.77667,4309,806.703,5.4268,34.5146,,806.703,2.309,3.42,93.1,0.02,43.53,0
TN278,35,3/25/12,25-Mar-2012,10:16,10:16,2012-03-25 10:16,-106.362,20.77667,4309,403.345,9.0484,34.5975,,403.345,1.281,3.06,52.8,0.86,27.82,0.01
TN278,35,3/25/12,25-Mar-2012,10:16,10:16,2012-03-25 10:16,-106.362,20.77667,4309,200.906,11.7373,34.7619,,200.906,1.109,2.7,33.2,4.03,20.95,0.01
TN278,35,3/25/12,25-Mar-2012,10:16,10:16,2012-03-25 10:16,-106.362,20.77667,4309,100.399,13.3661,34.8068,,100.399,1.022,2.65,28.8,6.17,16.72,0
TN278,35,3/25/12,25-Mar-2012,10:16,10:16,2012-03-25 10:16,-106.362,20.77667,4309,75.073,14.0623,34.7616,,75.073,0.996,2.66,27.7,4.83,16.27,0.03
TN278,35,3/25/12,25-Mar-2012,10:16,10:16,2012-03-25 10:16,-106.362,20.77667,4309,50.266,15.8443,34.6869,,50.266,0.907,2.59,22.9,1.25,21.27,0.1
TN278,35,3/25/12,25-Mar-2012,10:16,10:16,2012-03-25 10:16,-106.362,20.77667,4309,25.13,18.9952,34.6645,,25.13,47.825,,,,,
TN278,35,3/25/12,25-Mar-2012,10:16,10:16,2012-03-25 10:16,-106.362,20.77667,4309,3.009,23.2361,34.7587,,3.009,213.268,0.86,4.2,0.14,1.88,0.21
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,1009.352,4.5394,34.5367,,1009.352,8.159,3.46,110,0.02,45.05,0.06
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,1009.253,4.5427,34.5361,,1009.253,7.953,,,,,
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,906.728,4.9418,34.5267,,906.728,4.493,3.45,102.3,0.02,44.39,0.05
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,907.574,4.9471,34.5262,,907.574,4.43,,,,,
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,806.647,5.494,34.5196,,806.647,1.611,3.42,93,0.01,43.2,0.04
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,805.727,5.4824,34.5198,,805.727,1.535,,,,,
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,604.374,7.0033,34.5306,,604.374,1.049,3.28,72.5,0.01,37.2,0.04
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,604.602,7.0034,34.5308,,604.602,1.022,,,,,
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,402.236,9.9258,34.6533,,402.236,0.953,2.95,45.4,1.74,24.48,0.03
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,403.124,9.9298,34.6539,,403.124,0.936,,,,,
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,201.998,12.0382,34.7736,,201.998,0.81,2.7,32.6,4.34,20.22,0.06
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,201.301,12.0481,34.7757,,201.301,0.854,,,,,
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,100.546,12.9738,34.8107,,100.546,0.801,2.61,28.3,5.15,19.82,0.07
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,100.518,12.9769,34.8109,,100.518,0.799,,,,,
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,50.263,14.7738,34.759,,50.263,0.747,2.59,25.3,3.45,19.03,0.07
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,50.502,14.773,34.7595,,50.502,0.744,,,,,
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,24.872,17.0367,34.6692,,24.872,4.226,2.52,19.4,0.31,23.88,0.07
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,25.138,17.0206,34.6711,,25.138,3.958,,,,,
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,14.109,19.9774,34.6149,,14.109,77.195,1.84,8.8,1.46,14.54,0.01
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,14.284,19.801,34.6185,,14.284,71.523,,,,,
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,3.269,23.8809,34.576,,3.269,227.352,0.67,4.1,0.07,0.29,0.07
TN278,37,3/25/12,25-Mar-2012,17:01,17:01,2012-03-25 17:01,-105.85,20.49361,1077,2.978,23.8681,34.5782,,2.978,229.991,,,,,
TN278,38,3/25/12,25-Mar-2012,18:41,18:41,2012-03-25 18:41,-105.76,20.41806,434,30.339,16.3008,34.698,,30.339,1.062,,,,,
TN278,38,3/25/12,25-Mar-2012,18:41,18:41,2012-03-25 18:41,-105.76,20.41806,434,20.109,17.8818,34.6406,,20.109,32.159,,,,,
TN278,38,3/25/12,25-Mar-2012,18:41,18:41,2012-03-25 18:41,-105.76,20.41806,434,10.353,18.8123,34.6261,,10.353,99.655,,,,,
TN278,38,3/25/12,25-Mar-2012,18:41,18:41,2012-03-25 18:41,-105.76,20.41806,434,2.799,19.1902,34.6264,,2.799,132.163,,,,,
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,2631.676,1.8616,34.6576,,2631.676,95.207,2.84,162.7,0,40.32,0
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,1818.377,2.5176,34.6208,,1818.377,64.567,3.08,146.1,0,42.82,0
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,1109.535,4.2066,34.5539,,1109.535,13.368,3.45,115,0,46.27,0
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,1007.586,4.5364,34.5431,,1007.586,7.487,,,,,
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,1008.784,4.565,34.5427,,1008.784,7.435,3.47,107.8,0,46.01,0
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,806.498,5.5287,34.5284,,806.498,1.563,3.44,91.2,0,43.45,0
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,705.86,6.1062,34.5345,,705.86,1.297,3.39,82.7,0,41.53,0
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,605.276,6.8562,34.5437,,605.276,1.176,3.33,73.1,0.15,37.93,0
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,403.996,9.0916,34.6153,,403.996,1.052,3.06,50.6,0.85,28,0.05
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,302.325,10.5832,34.6922,,302.325,0.992,2.85,39.6,1.43,23.61,0
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,201.453,11.6774,34.7564,,201.453,0.911,2.71,32.9,3.46,21.63,0.05
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,101.022,12.9717,34.795,,101.022,0.843,2.65,29.2,5.61,17.04,0.05
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,75.245,14.1461,34.7597,,75.245,0.84,,,,,
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,75.254,14.1748,34.7595,,75.254,0.775,2.64,26.9,4.35,16.51,0.05
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,50.171,16.7415,34.6773,,50.171,5.022,,,,,
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,50.616,16.7494,34.6779,,50.616,5.069,2.52,20.3,0.04,22.25,0.14
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,34.754,18.0855,34.6285,,34.754,31.561,,,,,
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,34.984,18.0146,34.6318,,34.984,23.249,2.21,14.8,0.59,20.45,0.43
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,20.206,21.6277,34.7014,,20.206,165.486,1.22,5.9,0.32,7.23,0.18
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,20.132,21.9315,34.7194,,20.132,180.969,,,,,
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,2.596,25.6111,34.6244,,2.596,198.148,0.54,2.4,0.09,0.15,0.06
TN278,40,3/26/12,26-Mar-2012,5:56,5:56,2012-03-26 05:56,-104.789,18.47694,4570,2.676,25.6063,34.6253,,2.676,198.403,,,,,
TN278,41,3/26/12,26-Mar-2012,9:04,9:04,2012-03-25 09:04,-104.659,18.65111,1974,1008.316,4.5441,34.5464,,1008.316,7.667,,,,,
TN278,41,3/26/12,26-Mar-2012,9:04,9:04,2012-03-25 09:04,-104.659,18.65111,1974,805.84,5.6067,34.5346,,805.84,1.124,,,,,
TN278,41,3/26/12,26-Mar-2012,9:04,9:04,2012-03-25 09:04,-104.659,18.65111,1974,604.418,6.8848,34.5447,,604.418,0.992,,,,,
TN278,41,3/26/12,26-Mar-2012,9:04,9:04,2012-03-25 09:04,-104.659,18.65111,1974,403.66,9.2122,34.6231,,403.66,0.975,,,,,
TN278,41,3/26/12,26-Mar-2012,9:04,9:04,2012-03-25 09:04,-104.659,18.65111,1974,201.171,11.8966,34.7746,,201.171,0.821,,,,,
TN278,41,3/26/12,26-Mar-2012,9:04,9:04,2012-03-25 09:04,-104.659,18.65111,1974,19.821,22.88,34.6218,,19.821,158.665,,,,,
TN278,41,3/26/12,26-Mar-2012,9:04,9:04,2012-03-25 09:04,-104.659,18.65111,1974,19.873,22.8475,34.6217,,19.873,165.617,,,,,
TN278,42,3/26/12,26-Mar-2012,11:08,11:08,2012-03-25 11:08,-104.555,18.8225,1124,1008.465,4.8097,34.5397,,1008.465,5.456,3.32,101.4,0,45.05,0
TN278,42,3/26/12,26-Mar-2012,11:08,11:08,2012-03-25 11:08,-104.555,18.8225,1124,966.572,4.9264,34.5381,,966.572,4.511,,,,,
TN278,42,3/26/12,26-Mar-2012,11:08,11:08,2012-03-25 11:08,-104.555,18.8225,1124,806.136,5.5932,34.5314,,806.136,1.499,3.27,89.1,0,42.85,0
TN278,42,3/26/12,26-Mar-2012,11:08,11:08,2012-03-25 11:08,-104.555,18.8225,1124,704.43,6.1195,34.5347,,704.43,1.044,,,,,
TN278,42,3/26/12,26-Mar-2012,11:08,11:08,2012-03-25 11:08,-104.555,18.8225,1124,604.061,6.7742,34.5425,,604.061,0.994,3.18,72.8,0.06,37.73,0
TN278,42,3/26/12,26-Mar-2012,11:08,11:08,2012-03-25 11:08,-104.555,18.8225,1124,503.274,7.8125,34.5697,,503.274,1.018,,,,,
TN278,42,3/26/12,26-Mar-2012,11:08,11:08,2012-03-25 11:08,-104.555,18.8225,1124,402.409,8.9999,34.6131,,402.409,0.94,2.93,50.7,1.03,26.93,0
TN278,42,3/26/12,26-Mar-2012,11:08,11:08,2012-03-25 11:08,-104.555,18.8225,1124,302.195,10.9459,34.7174,,302.195,0.902,,,,,
TN278,42,3/26/12,26-Mar-2012,11:08,11:08,2012-03-25 11:08,-104.555,18.8225,1124,201.704,11.957,34.7819,,201.704,0.817,2.62,34.9,2.67,22.65,0
TN278,42,3/26/12,26-Mar-2012,11:08,11:08,2012-03-25 11:08,-104.555,18.8225,1124,101.138,13.5485,34.8234,,101.138,0.839,2.45,26.5,5.88,18.4,0
TN278,42,3/26/12,26-Mar-2012,11:08,11:08,2012-03-25 11:08,-104.555,18.8225,1124,51.101,15.5385,34.7576,,51.101,0.677,2.45,22.6,1.48,22.44,0
TN278,42,3/26/12,26-Mar-2012,11:08,11:08,2012-03-25 11:08,-104.555,18.8225,1124,25.546,20.5729,34.5397,,25.546,44.185,2.1,13.7,0.67,20.83,0
TN278,42,3/26/12,26-Mar-2012,11:08,11:08,2012-03-25 11:08,-104.555,18.8225,1124,4.988,23.6394,34.5236,,4.988,188.018,0.74,4.6,0.11,1.98,0.27
TN278,43,3/26/12,26-Mar-2012,13:27,13:27,2012-03-25 13:27,-104.466,18.9175,884,504.281,8.0585,34.5789,,504.281,1.315,3,59.5,0.74,31.02,0
TN278,43,3/26/12,26-Mar-2012,13:27,13:27,2012-03-25 13:27,-104.466,18.9175,884,402.898,9.5402,34.6407,,402.898,1.097,2.86,46.7,1.25,25.66,0
TN278,43,3/26/12,26-Mar-2012,13:27,13:27,2012-03-25 13:27,-104.466,18.9175,884,301.774,10.606,34.7016,,301.774,1.039,2.73,39.7,2,23.08,0
TN278,43,3/26/12,26-Mar-2012,13:27,13:27,2012-03-25 13:27,-104.466,18.9175,884,200.723,12.0652,34.7882,,200.723,0.885,2.5,31,3.64,23.42,0
TN278,43,3/26/12,26-Mar-2012,13:27,13:27,2012-03-25 13:27,-104.466,18.9175,884,100.578,13.2014,34.8293,,100.578,0.858,2.43,27.1,3.96,23.05,0.01
TN278,43,3/26/12,26-Mar-2012,13:27,13:27,2012-03-25 13:27,-104.466,18.9175,884,50.691,15.2316,34.7708,,50.691,0.801,2.46,23.6,2.63,20.63,0
TN278,43,3/26/12,26-Mar-2012,13:27,13:27,2012-03-25 13:27,-104.466,18.9175,884,30.31,17.1274,34.6788,,30.31,0.761,2.39,18.7,1.68,22.82,0
TN278,43,3/26/12,26-Mar-2012,13:27,13:27,2012-03-25 13:27,-104.466,18.9175,884,10.09,22.4786,34.5317,,10.09,221.499,0.47,2,0.02,0.54,0
TN278,101,3/29/12,29-Mar-2012,5:04,5:04,2012-03-29 05:04,-105.303,19.27278,1444,1007.833,4.5393,34.5423,,1007.833,9.16,3.46,108.4,0.02,45.06,0.03
TN278,101,3/29/12,29-Mar-2012,5:04,5:04,2012-03-29 05:04,-105.303,19.27278,1444,806.314,5.5981,34.5335,,806.314,2.47,3.39,89.6,0.02,42.61,0.03
TN278,101,3/29/12,29-Mar-2012,5:04,5:04,2012-03-29 05:04,-105.303,19.27278,1444,604.654,7.0803,34.5462,,604.654,1.87,3.27,70.6,0,36.47,0.02
TN278,101,3/29/12,29-Mar-2012,5:04,5:04,2012-03-29 05:04,-105.303,19.27278,1444,402.458,9.2747,34.6275,,402.458,1.73,2.98,49.5,0.41,27.26,0.02
TN278,101,3/29/12,29-Mar-2012,5:04,5:04,2012-03-29 05:04,-105.303,19.27278,1444,251.216,11.4869,34.7512,,251.216,1.66,2.69,33.4,3.16,22.16,0.19
TN278,101,3/29/12,29-Mar-2012,5:04,5:04,2012-03-29 05:04,-105.303,19.27278,1444,201.395,12.1213,34.7913,,201.395,1.58,2.6,30.4,4.12,22.79,0.02
TN278,101,3/29/12,29-Mar-2012,5:04,5:04,2012-03-29 05:04,-105.303,19.27278,1444,150.972,12.6067,34.8116,,150.972,1.58,2.56,28.8,4.9,21.55,0.04
TN278,101,3/29/12,29-Mar-2012,5:04,5:04,2012-03-29 05:04,-105.303,19.27278,1444,101.495,13.264,34.8239,,101.495,1.58,2.55,27,6.35,18.81,0.03
TN278,101,3/29/12,29-Mar-2012,5:04,5:04,2012-03-29 05:04,-105.303,19.27278,1444,74.835,13.7232,34.8179,,74.835,1.58,2.55,25.6,6.73,17.26,0.02
TN278,101,3/29/12,29-Mar-2012,5:04,5:04,2012-03-29 05:04,-105.303,19.27278,1444,49.883,14.9829,34.7783,,49.883,1.54,2.55,23.5,3.71,19.69,0.04
TN278,101,3/29/12,29-Mar-2012,5:04,5:04,2012-03-29 05:04,-105.303,19.27278,1444,20.052,20.6436,34.5639,,20.052,101.14,1.51,5.4,0.04,11.61,1.38
TN278,101,3/29/12,29-Mar-2012,5:04,5:04,2012-03-29 05:04,-105.303,19.27278,1444,10.06,21.6252,34.5471,,10.06,201.94,0.95,0.8,0,4.07,1.11
TN278,101,3/29/12,29-Mar-2012,5:04,5:04,2012-03-29 05:04,-105.303,19.27278,1444,7.25,22.0049,34.5536,,7.25,220.69,0.99,1.3,0,4.31,1.27
TN278,101,3/29/12,29-Mar-2012,5:04,5:04,2012-03-29 05:04,-105.303,19.27278,1444,1.96,22.2909,34.5544,,1.96,233.75,0.86,1.3,0,2.78,0.85
TN278,102,3/29/12,29-Mar-2012,9:11,9:11,2012-03-29 09:11,-105.591,19.66083,978,980.836,4.7464,34.5339,,980.836,9.3,3.42,105.3,0.02,44.03,0.05
TN278,102,3/29/12,29-Mar-2012,9:11,9:11,2012-03-29 09:11,-105.591,19.66083,978,806.387,5.5203,34.5264,,806.387,2.69,3.41,91.4,0.02,42.68,0.04
TN278,102,3/29/12,29-Mar-2012,9:11,9:11,2012-03-29 09:11,-105.591,19.66083,978,604.405,7.2069,34.5526,,604.405,1.92,3.27,68.5,0.01,35.73,0.03
TN278,102,3/29/12,29-Mar-2012,9:11,9:11,2012-03-29 09:11,-105.591,19.66083,978,403.249,9.3917,34.6316,,403.249,1.72,3,48.5,0.44,26,0.03
TN278,102,3/29/12,29-Mar-2012,9:11,9:11,2012-03-29 09:11,-105.591,19.66083,978,251.557,11.5483,34.754,,251.557,1.68,2.68,32.9,3.16,22.23,0.04
TN278,102,3/29/12,29-Mar-2012,9:11,9:11,2012-03-29 09:11,-105.591,19.66083,978,201.649,12.0096,34.7825,,201.649,1.61,2.64,30.7,4.15,21.95,0.01
TN278,102,3/29/12,29-Mar-2012,9:11,9:11,2012-03-29 09:11,-105.591,19.66083,978,151.225,12.4541,34.8047,,151.225,1.58,2.58,29.2,5.09,20.89,0.01
TN278,102,3/29/12,29-Mar-2012,9:11,9:11,2012-03-29 09:11,-105.591,19.66083,978,100.724,13.3585,34.8187,,100.724,1.59,2.57,26.9,6.29,18,0.02
TN278,102,3/29/12,29-Mar-2012,9:11,9:11,2012-03-29 09:11,-105.591,19.66083,978,75.797,13.8334,34.8067,,75.797,1.59,2.59,25.8,6.11,17.19,0.03
TN278,102,3/29/12,29-Mar-2012,9:11,9:11,2012-03-29 09:11,-105.591,19.66083,978,49.931,14.9074,34.7784,,49.931,1.55,,,,,
TN278,102,3/29/12,29-Mar-2012,9:11,9:11,2012-03-29 09:11,-105.591,19.66083,978,20.166,17.935,34.6318,,20.166,1.64,2.48,16.2,0.45,24.19,0.46
TN278,102,3/29/12,29-Mar-2012,9:11,9:11,2012-03-29 09:11,-105.591,19.66083,978,12.037,21.8731,34.5836,,12.037,179.95,1.17,1.9,0,6.54,1.18
TN278,102,3/29/12,29-Mar-2012,9:11,9:11,2012-03-29 09:11,-105.591,19.66083,978,3.872,22.5645,34.5558,,3.872,218.61,0.94,0.7,0,4.19,0.27
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,1211.063,3.8447,34.5617,,1211.063,22.73,3.44,122.5,0.02,45.02,0.07
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,1009.121,4.4536,34.5385,,1009.121,9.82,3.49,110.1,0.02,45.32,0.08
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,806.743,5.4179,34.5228,,806.743,2.46,3.46,92.5,0.02,43.7,0.07
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,605.145,6.8521,34.5312,,605.145,1.85,3.32,73,0.02,37.57,0.08
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,403.013,9.5003,34.6341,,403.013,1.8,3.01,47.6,3.88,22.92,0.07
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,251.369,11.2322,34.7311,,251.369,1.68,2.76,34.6,2.3,22.52,0.07
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,201.188,11.7816,34.7659,,201.188,1.63,2.69,32,3.62,22.37,0.07
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,150.802,12.3868,34.7886,,150.802,1.64,2.64,30,4.9,20.15,0.07
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,100.965,13.5618,34.7995,,100.965,1.58,2.62,26.7,6.32,16.34,0.07
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,75.062,14.1452,34.7778,,75.062,1.56,2.62,25.4,3.69,17.75,0.07
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,50.738,15.0753,34.7387,,50.738,1.55,2.57,23.1,2.33,18.23,0.06
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,50.667,15.0857,34.7381,,50.667,1.54,,,,,
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,50.635,15.0983,34.7377,,50.635,1.55,,,,,
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,50.951,15.0359,34.7402,,50.951,1.55,,,,,
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,20.661,19.1834,34.6449,,20.661,26.85,2.21,11.6,0.2,21.01,0.11
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,20.701,19.1666,34.6478,,20.701,27.01,,,,,
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,20.6,19.1619,34.6446,,20.6,25.89,,,,,
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,20.613,19.1699,34.645,,20.613,26.14,,,,,
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,2.424,22.9221,34.5708,,2.424,227.69,0.86,2.2,0.01,2.19,0.24
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,2.42,22.9286,34.5705,,2.42,228.29,,,,,
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,2.197,22.9224,34.5706,,2.197,228.64,,,,,
TN278,103,3/29/12,29-Mar-2012,12:33,12:33,2012-03-29 12:33,-105.774,19.84861,1433,2.237,22.9238,34.5708,,2.237,228.22,,,,,
TN278,104,3/29/12,29-Mar-2012,15:29,15:29,2012-03-29 15:29,-105.819,20.06361,1486,1211.948,3.7331,34.5658,,1211.948,25.36,3.35,125.7,0.09,44.53,0
TN278,104,3/29/12,29-Mar-2012,15:29,15:29,2012-03-29 15:29,-105.819,20.06361,1486,1009.454,4.4338,34.541,,1009.454,10.67,3.49,111.7,0.09,44.92,0
TN278,104,3/29/12,29-Mar-2012,15:29,15:29,2012-03-29 15:29,-105.819,20.06361,1486,806.031,5.6182,34.5276,,806.031,2.26,3.37,90.6,0.1,42.12,0
TN278,104,3/29/12,29-Mar-2012,15:29,15:29,2012-03-29 15:29,-105.819,20.06361,1486,604.177,6.8207,34.5299,,604.177,1.87,3.27,74.5,0.1,37.85,0
TN278,104,3/29/12,29-Mar-2012,15:29,15:29,2012-03-29 15:29,-105.819,20.06361,1486,402.992,9.3779,34.6342,,402.992,1.73,2.99,48.4,0.52,26.53,0
TN278,104,3/29/12,29-Mar-2012,15:29,15:29,2012-03-29 15:29,-105.819,20.06361,1486,252.359,11.4273,34.748,,252.359,1.68,2.69,34.3,2.87,22.3,0
TN278,104,3/29/12,29-Mar-2012,15:29,15:29,2012-03-29 15:29,-105.819,20.06361,1486,201.194,11.9323,34.7739,,201.194,1.67,2.63,31.8,3.99,22.1,0
TN278,104,3/29/12,29-Mar-2012,15:29,15:29,2012-03-29 15:29,-105.819,20.06361,1486,150.366,12.4392,34.7968,,150.366,1.62,2.59,30.1,5.74,20.12,0
TN278,104,3/29/12,29-Mar-2012,15:29,15:29,2012-03-29 15:29,-105.819,20.06361,1486,101.352,13.1769,34.8131,,101.352,1.59,2.57,28.5,7.53,16.38,0
TN278,104,3/29/12,29-Mar-2012,15:29,15:29,2012-03-29 15:29,-105.819,20.06361,1486,75.721,13.8917,34.8029,,75.721,1.57,2.57,26.3,7.49,15.26,0
