Data group,cruise,Station,type,mon/day/yy,hh:mm,Longitude [degrees East],Latitude [degrees North],Bot. Depth [m],Depth [m],Temperature [oC],Salinity [pss-78],SIGMA-0 [kg m-3],Oxygen [~$m~#mol/kg],Phosphate [~$m~#mol/kg],Silicate [~$m~#mol/kg],Nitrite [~$m~#mol/kg],Nitrate [~$m~#mol/kg],NH4 [~$m~#mol/kg],N deficit [~$m~#mol/kg]
1,TGT66,48,b,2/28/72,4:06:00 AM,-110,22.66,1253,902,5.1,34.521,27.2928,6.083850055,3.34855107,102.2086809,0,43.31701239,,4.645446308
1,TGT66,48,b,2/28/72,4:06:00 AM,-110,22.66,1253,803,5.5,34.535,27.2559,8.256975145,3.348681457,95.39848336,0.019469078,42.53993595,,4.811499275
1,TGT66,48,b,2/28/72,4:06:00 AM,-110,22.66,1253,702,5.78,34.509,27.2002,5.649839301,3.251525978,90.53650179,0,40.88745242,,5.47892228
1,TGT66,48,b,2/28/72,4:06:00 AM,-110,22.66,1253,602,6.73,34.517,27.0831,2.607897409,3.193457307,75.94197254,0,37.58154026,,6.577929741
1,TGT66,48,b,2/28/72,4:06:00 AM,-110,22.66,1253,501,7.77,34.542,26.9559,3.912341298,3.038063429,65.24046467,0.029212148,33.39922296,,8.862374095
1,TGT66,48,b,2/28/72,4:06:00 AM,-110,22.66,1253,402,9.01,34.576,26.7919,2.608659358,2.921698481,52.59057265,0.009738995,29.41176471,,9.763616299
1,TGT66,48,b,2/28/72,4:06:00 AM,-110,22.66,1253,301,10.51,34.675,26.6166,3.91363699,2.746851349,40.910552,1.733828156,23.47486436,,11.86420468
1,TGT66,48,b,2/28/72,4:06:00 AM,-110,22.66,1253,250,11.24,34.72,26.52,3.479127324,,,,,,
1,TGT66,48,b,2/28/72,4:06:00 AM,-110,22.66,1253,201,11.93,34.754,26.4169,3.044532993,2.679189034,33.12451896,1.812106037,24.84338922,,9.20434594
1,TGT66,48,b,2/28/72,4:06:00 AM,-110,22.66,1253,151,12.78,34.76,26.2555,3.915009835,2.52370234,30.20647588,0.847730129,24.84726242,,9.331310644
1,TGT66,48,b,2/28/72,4:06:00 AM,-110,22.66,1253,150,12.81,34.76,26.2496,4.350053314,,,,,,
1,TGT66,48,b,2/28/72,4:06:00 AM,-110,22.66,1253,125,13.62,34.75,26.0774,14.79263167,,,,,,
1,TGT66,48,b,2/28/72,4:06:00 AM,-110,22.66,1253,101,14.64,34.734,25.8492,31.3325962,2.427231786,27.29417269,0.048739594,24.85719299,,8.952016977
1,TGT66,48,b,2/28/72,4:06:00 AM,-110,22.66,1253,76,17.35,34.89,25.3502,107.5406268,1.911523758,17.55481002,0.039010689,16.67706952,,
1,TGT66,48,b,2/28/72,4:06:00 AM,-110,22.66,1253,50,19.33,34.88,24.8484,157.687043,,,,,,
1,TGT66,48,b,2/28/72,4:06:00 AM,-110,22.66,1253,50,19.33,34.875,24.8445,157.687043,1.287980797,8.781687255,0.33175263,9.074410163,,
1,TGT66,48,b,2/28/72,4:06:00 AM,-110,22.66,1253,30,20.85,34.73,24.3319,209.1918917,,,,,,
1,TGT66,48,b,2/28/72,4:06:00 AM,-110,22.66,1253,25,21.23,34.68,24.1904,224.0402708,0.380781285,0.976362269,0.009763623,0.097636227,,
1,TGT66,48,b,2/28/72,4:06:00 AM,-110,22.66,1253,20,21.24,34.66,24.1721,224.0446457,,,,,,
1,TGT66,48,b,2/28/72,4:06:00 AM,-110,22.66,1253,10,21.25,34.63,24.1461,223.6153112,,,,,,
1,TGT66,48,b,2/28/72,4:06:00 AM,-110,22.66,1253,0,21.27,34.619,24.1317,223.1815931,0.351511009,1.95283894,0,0,,
