,cruise,lat,long,marker,color
13508,HOMZ16,NA,NA,,
13509,HOMZ16,NA,NA,,
13510,HOMZ16,NA,NA,,
13511,HOMZ16,NA,NA,,
13512,HOMZ16,NA,NA,,
13513,HOMZ16,NA,NA,,
13514,HOMZ16,NA,NA,,
13515,HOMZ16,NA,NA,,
13516,HOMZ16,NA,NA,,
13517,HOMZ16,NA,NA,,
13518,HOMZ16,NA,NA,,
13519,HOMZ16,NA,NA,,
13520,HOMZ16,NA,NA,,
13521,HOMZ16,NA,NA,,
13522,HOMZ16,NA,NA,,
13523,HOMZ16,NA,NA,,
13524,HOMZ16,NA,NA,,
13525,HOMZ16,NA,NA,,
13526,HOMZ16,NA,NA,,
13527,HOMZ16,NA,NA,,
13528,HOMZ16,NA,NA,,
13529,HOMZ16,NA,NA,,
13530,HOMZ16,NA,NA,,
13531,HOMZ16,NA,NA,,
13532,HOMZ16,NA,NA,,
13533,HOMZ16,NA,NA,,
13534,HOMZ16,NA,NA,,
13535,HOMZ16,NA,NA,,
13536,HOMZ16,NA,NA,,
13537,HOMZ16,NA,NA,,
13538,HOMZ16,NA,NA,,
13539,HOMZ16,NA,NA,,
13540,HOMZ16,NA,NA,,
13541,HOMZ16,NA,NA,,
13542,HOMZ16,NA,NA,,
13543,HOMZ16,NA,NA,,
13544,HOMZ16,NA,NA,,
13545,HOMZ16,NA,NA,,
13546,HOMZ16,NA,NA,,
13547,HOMZ16,NA,NA,,
13548,HOMZ16,NA,NA,,
13549,HOMZ16,NA,NA,,
13550,HOMZ16,NA,NA,,
13551,HOMZ16,NA,NA,,
13552,HOMZ16,NA,NA,,
13553,HOMZ16,NA,NA,,
13554,HOMZ16,NA,NA,,
13555,HOMZ16,NA,NA,,
13556,HOMZ16,NA,NA,,
13557,HOMZ16,NA,NA,,
13558,HOMZ16,NA,NA,,
13559,HOMZ16,NA,NA,,
13560,HOMZ16,NA,NA,,
13561,HOMZ16,NA,NA,,
13562,HOMZ16,NA,NA,,
13563,HOMZ16,NA,NA,,
13564,HOMZ16,NA,NA,,
13565,HOMZ16,NA,NA,,
13566,HOMZ16,NA,NA,,
13567,HOMZ16,NA,NA,,
13568,HOMZ16,NA,NA,,
13569,HOMZ16,NA,NA,,
13570,HOMZ16,NA,NA,,
13571,HOMZ16,NA,NA,,
13572,HOMZ16,NA,NA,,
13573,HOMZ16,NA,NA,,
13574,HOMZ16,NA,NA,,
13575,HOMZ16,NA,NA,,
13576,HOMZ16,NA,NA,,
13577,HOMZ16,NA,NA,,
13578,HOMZ16,NA,NA,,
13579,HOMZ16,NA,NA,,
13580,HOMZ16,NA,NA,,
13581,HOMZ16,NA,NA,,
13582,HOMZ16,NA,NA,,
13583,HOMZ16,NA,NA,,
13584,HOMZ16,NA,NA,,
13585,HOMZ16,NA,NA,,
13586,HOMZ16,NA,NA,,
13587,HOMZ16,NA,NA,,
13588,HOMZ16,NA,NA,,
13589,HOMZ16,NA,NA,,
13590,HOMZ16,NA,NA,,
13591,HOMZ16,NA,NA,,
13592,HOMZ16,NA,NA,,
13593,HOMZ16,NA,NA,,
13594,HOMZ16,NA,NA,,
13595,HOMZ16,NA,NA,,
13596,HOMZ16,NA,NA,,
13597,HOMZ16,NA,NA,,
13598,HOMZ16,NA,NA,,
13599,HOMZ16,NA,NA,,
13600,HOMZ16,NA,NA,,
13601,HOMZ16,NA,NA,,
13602,HOMZ16,NA,NA,,
13603,HOMZ16,NA,NA,,
13604,HOMZ16,NA,NA,,
13605,HOMZ16,NA,NA,,
13606,HOMZ16,NA,NA,,
13607,HOMZ16,NA,NA,,
13608,HOMZ16,NA,NA,,
13609,HOMZ16,NA,NA,,
13610,HOMZ16,NA,NA,,
13611,HOMZ16,NA,NA,,
13612,HOMZ16,NA,NA,,
13613,HOMZ16,NA,NA,,
13614,HOMZ16,NA,NA,,
13615,HOMZ16,NA,NA,,
13616,HOMZ16,NA,NA,,
13617,HOMZ16,NA,NA,,
13618,HOMZ16,NA,NA,,
13619,HOMZ16,NA,NA,,
13620,HOMZ16,NA,NA,,
13621,HOMZ16,NA,NA,,
13622,HOMZ16,NA,NA,,
13623,HOMZ16,NA,NA,,
13624,HOMZ16,NA,NA,,
13625,HOMZ16,NA,NA,,
13626,HOMZ16,NA,NA,,
13627,HOMZ16,NA,NA,,
13628,HOMZ16,NA,NA,,
13629,HOMZ16,NA,NA,,
13630,HOMZ16,NA,NA,,
13631,HOMZ16,NA,NA,,
13632,HOMZ16,NA,NA,,
13633,HOMZ16,NA,NA,,
13634,HOMZ16,NA,NA,,
13635,HOMZ16,NA,NA,,
13636,HOMZ16,NA,NA,,
13637,HOMZ16,NA,NA,,
13638,HOMZ16,NA,NA,,
13639,HOMZ16,NA,NA,,
13640,HOMZ16,NA,NA,,
13641,HOMZ16,NA,NA,,
13642,HOMZ16,NA,NA,,
13643,HOMZ16,NA,NA,,
13644,HOMZ16,NA,NA,,
13645,HOMZ16,NA,NA,,
13646,HOMZ16,NA,NA,,
13647,HOMZ16,NA,NA,,
13648,HOMZ16,NA,NA,,
13649,HOMZ16,NA,NA,,
13650,HOMZ16,NA,NA,,
13651,HOMZ16,NA,NA,,
13652,HOMZ16,NA,NA,,
13653,HOMZ16,NA,NA,,
13654,HOMZ16,NA,NA,,
13655,HOMZ16,NA,NA,,
13656,HOMZ16,NA,NA,,
13657,HOMZ16,NA,NA,,
13658,HOMZ16,NA,NA,,
13659,HOMZ16,NA,NA,,
13660,HOMZ16,NA,NA,,
13661,HOMZ16,NA,NA,,
13662,HOMZ16,NA,NA,,
13663,HOMZ16,NA,NA,,
13664,HOMZ16,NA,NA,,
13665,HOMZ16,NA,NA,,
13666,HOMZ16,NA,NA,,
13667,HOMZ16,NA,NA,,
13668,HOMZ16,NA,NA,,
13669,HOMZ16,NA,NA,,
13670,HOMZ16,NA,NA,,
13671,HOMZ16,NA,NA,,
13672,HOMZ16,NA,NA,,
13673,HOMZ16,NA,NA,,
13674,HOMZ16,NA,NA,,
13675,HOMZ16,NA,NA,,
13676,HOMZ16,NA,NA,,
13677,HOMZ16,NA,NA,,
13678,HOMZ16,NA,NA,,
13679,HOMZ16,NA,NA,,
13680,HOMZ16,NA,NA,,
13681,HOMZ16,NA,NA,,
13682,HOMZ16,NA,NA,,
13683,HOMZ16,NA,NA,,
13684,HOMZ16,NA,NA,,
13685,HOMZ16,NA,NA,,
13686,HOMZ16,NA,NA,,
13687,HOMZ16,NA,NA,,
13688,HOMZ16,NA,NA,,
13689,HOMZ16,NA,NA,,
13690,HOMZ16,NA,NA,,
13691,HOMZ16,NA,NA,,
13692,HOMZ16,NA,NA,,
13693,HOMZ16,NA,NA,,
13694,HOMZ16,NA,NA,,
13695,HOMZ16,NA,NA,,
13696,HOMZ16,NA,NA,,
13697,HOMZ16,NA,NA,,
13698,HOMZ16,NA,NA,,
13699,HOMZ16,NA,NA,,
13700,HOMZ16,NA,NA,,
13701,HOMZ16,NA,NA,,
13702,HOMZ16,NA,NA,,
13703,HOMZ16,NA,NA,,
13704,HOMZ16,NA,NA,,
13705,HOMZ16,NA,NA,,
13706,HOMZ16,NA,NA,,
13707,HOMZ16,NA,NA,,
13708,HOMZ16,NA,NA,,
13709,HOMZ16,NA,NA,,
13710,HOMZ16,NA,NA,,
13711,HOMZ16,NA,NA,,
13712,HOMZ16,NA,NA,,
13713,HOMZ16,NA,NA,,
13714,HOMZ16,NA,NA,,
13715,HOMZ16,NA,NA,,
13716,HOMZ16,NA,NA,,
13717,HOMZ16,NA,NA,,
13718,HOMZ16,NA,NA,,
13719,HOMZ16,NA,NA,,
13720,HOMZ16,NA,NA,,
13721,HOMZ16,NA,NA,,
13722,HOMZ16,NA,NA,,
13723,HOMZ16,NA,NA,,
13724,HOMZ16,NA,NA,,
13725,HOMZ16,NA,NA,,
13726,HOMZ16,NA,NA,,
13727,HOMZ16,NA,NA,,
13728,HOMZ16,NA,NA,,
13729,HOMZ16,NA,NA,,
13730,HOMZ16,NA,NA,,
13731,HOMZ16,NA,NA,,
13732,HOMZ16,NA,NA,,
13733,HOMZ16,NA,NA,,
13734,HOMZ16,NA,NA,,
13735,HOMZ16,NA,NA,,
13736,HOMZ16,NA,NA,,
13737,HOMZ16,NA,NA,,
13738,HOMZ16,NA,NA,,
13739,HOMZ16,NA,NA,,
13740,HOMZ16,NA,NA,,
13741,HOMZ16,NA,NA,,
13742,HOMZ16,NA,NA,,
13743,HOMZ16,NA,NA,,
13744,HOMZ16,NA,NA,,
13745,HOMZ16,NA,NA,,
13746,HOMZ16,NA,NA,,
13747,HOMZ16,NA,NA,,
13748,HOMZ16,NA,NA,,
13749,HOMZ16,NA,NA,,
13750,HOMZ16,NA,NA,,
13751,HOMZ16,NA,NA,,
13752,HOMZ16,NA,NA,,
13753,HOMZ16,NA,NA,,
13754,HOMZ16,NA,NA,,
13755,HOMZ16,NA,NA,,
13756,HOMZ16,NA,NA,,
13757,HOMZ16,NA,NA,,
13758,HOMZ16,NA,NA,,
13759,HOMZ16,NA,NA,,
13760,HOMZ16,NA,NA,,
13761,HOMZ16,NA,NA,,
13762,HOMZ16,NA,NA,,
13763,HOMZ16,NA,NA,,
13764,HOMZ16,NA,NA,,
13765,HOMZ16,NA,NA,,
13766,HOMZ16,NA,NA,,
13767,HOMZ16,NA,NA,,
13768,HOMZ16,NA,NA,,
13769,HOMZ16,NA,NA,,
13770,HOMZ16,NA,NA,,
13771,HOMZ16,NA,NA,,
13772,HOMZ16,NA,NA,,
13773,HOMZ16,NA,NA,,
13774,HOMZ16,NA,NA,,
13775,HOMZ16,NA,NA,,
13776,HOMZ16,NA,NA,,
13777,HOMZ16,NA,NA,,
13778,HOMZ16,NA,NA,,
13779,HOMZ16,NA,NA,,
13780,HOMZ16,NA,NA,,
13781,HOMZ16,NA,NA,,
13782,HOMZ16,NA,NA,,
13783,HOMZ16,NA,NA,,
13784,HOMZ16,NA,NA,,
13785,HOMZ16,NA,NA,,
13786,HOMZ16,NA,NA,,
13787,HOMZ16,NA,NA,,
13788,HOMZ16,NA,NA,,
13789,HOMZ16,NA,NA,,
13790,HOMZ16,NA,NA,,
13791,HOMZ16,NA,NA,,
13792,HOMZ16,NA,NA,,
13793,HOMZ16,NA,NA,,
13794,HOMZ16,NA,NA,,
13795,HOMZ16,NA,NA,,
13796,HOMZ16,NA,NA,,
13797,HOMZ16,NA,NA,,
13798,HOMZ16,NA,NA,,
13799,HOMZ16,NA,NA,,
13800,HOMZ16,NA,NA,,
13801,HOMZ16,NA,NA,,
13802,HOMZ16,NA,NA,,
13803,HOMZ16,NA,NA,,
13804,HOMZ16,NA,NA,,
13805,HOMZ16,NA,NA,,
13806,HOMZ16,NA,NA,,
13807,HOMZ16,NA,NA,,
13808,HOMZ16,NA,NA,,
13809,HOMZ16,NA,NA,,
13810,HOMZ16,NA,NA,,
13811,HOMZ16,NA,NA,,
13812,HOMZ16,NA,NA,,
13813,HOMZ16,NA,NA,,
13814,HOMZ16,NA,NA,,
13815,HOMZ16,NA,NA,,
13816,HOMZ16,NA,NA,,
13817,HOMZ16,NA,NA,,
13818,HOMZ16,NA,NA,,
13819,HOMZ16,NA,NA,,
13820,HOMZ16,NA,NA,,
13821,HOMZ16,NA,NA,,
13822,HOMZ16,NA,NA,,
13823,HOMZ16,NA,NA,,
13824,HOMZ16,NA,NA,,
13825,HOMZ16,NA,NA,,
13826,HOMZ16,NA,NA,,
13827,HOMZ16,NA,NA,,
13828,HOMZ16,NA,NA,,
13829,HOMZ16,NA,NA,,
13830,HOMZ16,NA,NA,,
13831,HOMZ16,NA,NA,,
13832,HOMZ16,NA,NA,,
13833,HOMZ16,NA,NA,,
13834,HOMZ16,NA,NA,,
13835,HOMZ16,NA,NA,,
13836,HOMZ16,NA,NA,,
13837,HOMZ16,NA,NA,,
13838,HOMZ16,NA,NA,,
13839,HOMZ16,NA,NA,,
13840,HOMZ16,NA,NA,,
13841,HOMZ16,NA,NA,,
13842,HOMZ16,NA,NA,,
13843,HOMZ16,NA,NA,,
13844,HOMZ16,NA,NA,,
13845,HOMZ16,NA,NA,,
13846,HOMZ16,NA,NA,,
13847,HOMZ16,NA,NA,,
13848,HOMZ16,NA,NA,,
13849,HOMZ16,NA,NA,,
13850,HOMZ16,NA,NA,,
13851,HOMZ16,NA,NA,,
13852,HOMZ16,NA,NA,,
13853,HOMZ16,NA,NA,,
13854,HOMZ16,NA,NA,,
13855,HOMZ16,NA,NA,,
13856,HOMZ16,NA,NA,,
13857,HOMZ16,NA,NA,,
13858,HOMZ16,NA,NA,,
13859,HOMZ16,NA,NA,,
13860,HOMZ16,NA,NA,,
13861,HOMZ16,NA,NA,,
13862,HOMZ16,NA,NA,,
13863,HOMZ16,NA,NA,,
13864,HOMZ16,NA,NA,,
13865,HOMZ16,NA,NA,,
13866,HOMZ16,NA,NA,,
13867,HOMZ16,NA,NA,,
13868,HOMZ16,NA,NA,,
13869,HOMZ16,NA,NA,,
13870,HOMZ16,NA,NA,,
13871,HOMZ16,NA,NA,,
13872,HOMZ16,NA,NA,,
13873,HOMZ16,NA,NA,,
13874,HOMZ16,NA,NA,,
13875,HOMZ16,NA,NA,,
13876,HOMZ16,NA,NA,,
13877,HOMZ16,NA,NA,,
13878,HOMZ16,NA,NA,,
13879,HOMZ16,NA,NA,,
13880,HOMZ16,NA,NA,,
13881,HOMZ16,NA,NA,,
13882,HOMZ16,NA,NA,,
13883,HOMZ16,NA,NA,,
13884,HOMZ16,NA,NA,,
13885,HOMZ16,NA,NA,,
13886,HOMZ16,NA,NA,,
13887,HOMZ16,NA,NA,,
13888,HOMZ16,NA,NA,,
13889,HOMZ16,NA,NA,,
13890,HOMZ16,NA,NA,,
13891,HOMZ16,NA,NA,,
13892,HOMZ16,NA,NA,,
13893,HOMZ16,NA,NA,,
13894,HOMZ16,NA,NA,,
13895,HOMZ16,NA,NA,,
13896,HOMZ16,NA,NA,,
13897,HOMZ16,NA,NA,,
13898,HOMZ16,NA,NA,,
13899,HOMZ16,NA,NA,,
13900,HOMZ16,NA,NA,,
13901,HOMZ16,NA,NA,,
13902,HOMZ16,NA,NA,,
13903,HOMZ16,NA,NA,,
13904,HOMZ16,NA,NA,,
13905,HOMZ16,NA,NA,,
13906,HOMZ16,NA,NA,,
13907,HOMZ16,NA,NA,,
13908,HOMZ16,NA,NA,,
13909,HOMZ16,NA,NA,,
13910,HOMZ16,NA,NA,,
13911,HOMZ16,NA,NA,,
13912,HOMZ16,NA,NA,,
13913,HOMZ16,NA,NA,,
13914,HOMZ16,NA,NA,,
13915,HOMZ16,NA,NA,,
13916,HOMZ16,NA,NA,,
13917,HOMZ16,NA,NA,,
13918,HOMZ16,NA,NA,,
13919,HOMZ16,NA,NA,,
13920,HOMZ16,NA,NA,,
13921,HOMZ16,NA,NA,,
13922,HOMZ16,NA,NA,,
13923,HOMZ16,NA,NA,,
13924,HOMZ16,NA,NA,,
13925,HOMZ16,NA,NA,,
13926,HOMZ16,NA,NA,,
13927,HOMZ16,NA,NA,,
13928,HOMZ16,NA,NA,,
13929,HOMZ16,NA,NA,,
13930,HOMZ16,NA,NA,,
13931,HOMZ16,NA,NA,,
13932,HOMZ16,NA,NA,,
13933,HOMZ16,NA,NA,,
13934,HOMZ16,NA,NA,,
13935,HOMZ16,NA,NA,,
13936,HOMZ16,NA,NA,,
13937,HOMZ16,NA,NA,,
13938,HOMZ16,NA,NA,,
13939,HOMZ16,NA,NA,,
13940,HOMZ16,NA,NA,,
13941,HOMZ16,NA,NA,,
13942,HOMZ16,NA,NA,,
13943,HOMZ16,NA,NA,,
13944,HOMZ16,NA,NA,,
13945,HOMZ16,NA,NA,,
13946,HOMZ16,NA,NA,,
13947,HOMZ16,NA,NA,,
13948,HOMZ16,NA,NA,,
13949,HOMZ16,NA,NA,,
13950,HOMZ16,NA,NA,,
13951,HOMZ16,NA,NA,,
13952,HOMZ16,NA,NA,,
13953,HOMZ16,NA,NA,,
13954,HOMZ16,NA,NA,,
13955,HOMZ16,NA,NA,,
13956,HOMZ16,NA,NA,,
13957,HOMZ16,NA,NA,,
13958,HOMZ16,NA,NA,,
13959,HOMZ16,NA,NA,,
13960,HOMZ16,NA,NA,,
13961,HOMZ16,NA,NA,,
13962,HOMZ16,NA,NA,,
13963,HOMZ16,NA,NA,,
13964,HOMZ16,NA,NA,,
13965,HOMZ16,NA,NA,,
13966,HOMZ16,NA,NA,,
13967,HOMZ16,NA,NA,,
13968,HOMZ16,NA,NA,,
13969,HOMZ16,NA,NA,,
13970,HOMZ16,NA,NA,,
13971,HOMZ16,NA,NA,,
13972,HOMZ16,NA,NA,,
13973,HOMZ16,NA,NA,,
13974,HOMZ16,NA,NA,,
13975,HOMZ16,NA,NA,,
13976,HOMZ16,NA,NA,,
13977,HOMZ16,NA,NA,,
13978,HOMZ16,NA,NA,,
13979,HOMZ16,NA,NA,,
13980,HOMZ16,NA,NA,,
13981,HOMZ16,NA,NA,,
13982,HOMZ16,NA,NA,,
13983,HOMZ16,NA,NA,,
13984,HOMZ16,NA,NA,,
13985,HOMZ16,NA,NA,,
13986,HOMZ16,NA,NA,,
13987,HOMZ16,NA,NA,,
13988,HOMZ16,NA,NA,,
13989,HOMZ16,NA,NA,,
13990,HOMZ16,NA,NA,,
13991,HOMZ16,NA,NA,,
13992,HOMZ16,NA,NA,,
13993,HOMZ16,NA,NA,,
13994,HOMZ16,NA,NA,,
13995,HOMZ16,NA,NA,,
13996,HOMZ16,NA,NA,,
13997,HOMZ16,NA,NA,,
13998,HOMZ16,NA,NA,,
13999,HOMZ16,NA,NA,,
14000,HOMZ16,NA,NA,,
14001,HOMZ16,NA,NA,,
14002,HOMZ16,NA,NA,,
14003,HOMZ16,NA,NA,,
14004,HOMZ16,NA,NA,,
14005,HOMZ16,NA,NA,,
14006,HOMZ16,NA,NA,,
14007,HOMZ16,NA,NA,,
14008,HOMZ16,NA,NA,,
14009,HOMZ16,NA,NA,,
14010,HOMZ16,NA,NA,,
14011,HOMZ16,NA,NA,,
14012,HOMZ16,NA,NA,,
14013,HOMZ16,NA,NA,,
14014,HOMZ16,NA,NA,,
14015,HOMZ16,NA,NA,,
14016,HOMZ16,NA,NA,,
14017,HOMZ16,NA,NA,,
14018,HOMZ16,NA,NA,,
14019,HOMZ16,NA,NA,,
14020,HOMZ16,NA,NA,,
14021,HOMZ16,NA,NA,,
14022,HOMZ16,NA,NA,,
14023,HOMZ16,NA,NA,,
14024,HOMZ16,NA,NA,,
14025,HOMZ16,NA,NA,,
14026,HOMZ16,NA,NA,,
14027,HOMZ16,NA,NA,,
14028,HOMZ16,NA,NA,,
14029,HOMZ16,NA,NA,,
14030,HOMZ16,NA,NA,,
14031,HOMZ16,NA,NA,,
14032,HOMZ16,NA,NA,,
14033,HOMZ16,NA,NA,,
14034,HOMZ16,NA,NA,,
14035,HOMZ16,NA,NA,,
14036,HOMZ16,NA,NA,,
14037,HOMZ16,NA,NA,,
14038,HOMZ16,NA,NA,,
14039,HOMZ16,NA,NA,,
14040,HOMZ16,NA,NA,,
14041,HOMZ16,NA,NA,,
14042,HOMZ16,NA,NA,,
14043,HOMZ16,NA,NA,,
14044,HOMZ16,NA,NA,,
14045,HOMZ16,NA,NA,,
14046,HOMZ16,NA,NA,,
14047,HOMZ16,NA,NA,,
14048,HOMZ16,NA,NA,,
14049,HOMZ16,NA,NA,,
14050,HOMZ16,NA,NA,,
14051,HOMZ16,NA,NA,,
14052,HOMZ16,NA,NA,,
14053,HOMZ16,NA,NA,,
14054,HOMZ16,NA,NA,,
14055,HOMZ16,NA,NA,,
14056,HOMZ16,NA,NA,,
14057,HOMZ16,NA,NA,,
14058,HOMZ16,NA,NA,,
14059,HOMZ16,NA,NA,,
14060,HOMZ16,NA,NA,,
14061,HOMZ16,NA,NA,,
14062,HOMZ16,NA,NA,,
14063,HOMZ16,NA,NA,,
14064,HOMZ16,NA,NA,,
14065,HOMZ16,NA,NA,,
14066,HOMZ16,NA,NA,,
14067,HOMZ16,NA,NA,,
14068,HOMZ16,NA,NA,,
14069,HOMZ16,NA,NA,,
14070,HOMZ16,NA,NA,,
14071,HOMZ16,NA,NA,,
14072,HOMZ16,NA,NA,,
14073,HOMZ16,NA,NA,,
14074,HOMZ16,NA,NA,,
14075,HOMZ16,NA,NA,,
14076,HOMZ16,NA,NA,,
14077,HOMZ16,NA,NA,,
14078,HOMZ16,NA,NA,,
14079,HOMZ16,NA,NA,,
14080,HOMZ16,NA,NA,,
14081,HOMZ16,NA,NA,,
14082,HOMZ16,NA,NA,,
14083,HOMZ16,NA,NA,,
14084,HOMZ16,NA,NA,,
14085,HOMZ16,NA,NA,,
14086,HOMZ16,NA,NA,,
14087,HOMZ16,NA,NA,,
14088,HOMZ16,NA,NA,,
14089,HOMZ16,NA,NA,,
14090,HOMZ16,NA,NA,,
14091,HOMZ16,NA,NA,,
14092,HOMZ16,NA,NA,,
14093,HOMZ16,NA,NA,,
14094,HOMZ16,NA,NA,,
14095,HOMZ16,NA,NA,,
14096,HOMZ16,NA,NA,,
14097,HOMZ16,NA,NA,,
14098,HOMZ16,NA,NA,,
14099,HOMZ16,NA,NA,,
14100,HOMZ16,NA,NA,,
14101,HOMZ16,NA,NA,,
14102,HOMZ16,NA,NA,,
14103,HOMZ16,NA,NA,,
14104,HOMZ16,NA,NA,,
14105,HOMZ16,NA,NA,,
14106,HOMZ16,NA,NA,,
14107,HOMZ16,NA,NA,,
14108,HOMZ16,NA,NA,,
14109,HOMZ16,NA,NA,,
14110,HOMZ16,NA,NA,,
14111,HOMZ16,NA,NA,,
14112,HOMZ16,NA,NA,,
14113,HOMZ16,NA,NA,,
14114,HOMZ16,NA,NA,,
14115,HOMZ16,NA,NA,,
14116,HOMZ16,NA,NA,,
14117,HOMZ16,NA,NA,,
14118,HOMZ16,NA,NA,,
14119,HOMZ16,NA,NA,,
14120,HOMZ16,NA,NA,,
14121,HOMZ16,NA,NA,,
14122,HOMZ16,NA,NA,,
14123,HOMZ16,NA,NA,,
14124,HOMZ16,NA,NA,,
14125,HOMZ16,NA,NA,,
14126,HOMZ16,NA,NA,,
14127,HOMZ16,NA,NA,,
14128,HOMZ16,NA,NA,,
14129,HOMZ16,NA,NA,,
14130,HOMZ16,NA,NA,,
14131,HOMZ16,NA,NA,,
14132,HOMZ16,NA,NA,,
14133,HOMZ16,NA,NA,,
14134,HOMZ16,NA,NA,,
14135,HOMZ16,NA,NA,,
14136,HOMZ16,NA,NA,,
14137,HOMZ16,NA,NA,,
14138,HOMZ16,NA,NA,,
14139,HOMZ16,NA,NA,,
14140,HOMZ16,NA,NA,,
14141,HOMZ16,NA,NA,,
14142,HOMZ16,NA,NA,,
14143,HOMZ16,NA,NA,,
14144,HOMZ16,NA,NA,,
14145,HOMZ16,NA,NA,,
14146,HOMZ16,NA,NA,,
14147,HOMZ16,NA,NA,,
14148,HOMZ16,NA,NA,,
14149,HOMZ16,NA,NA,,
14150,HOMZ16,NA,NA,,
14151,HOMZ16,NA,NA,,
14152,HOMZ16,NA,NA,,
14153,HOMZ16,NA,NA,,
14154,HOMZ16,NA,NA,,
14155,HOMZ16,NA,NA,,
14156,HOMZ16,NA,NA,,
14157,HOMZ16,NA,NA,,
14158,HOMZ16,NA,NA,,
14159,HOMZ16,NA,NA,,
14160,HOMZ16,NA,NA,,
14161,HOMZ16,NA,NA,,
14162,HOMZ16,NA,NA,,
14163,HOMZ16,NA,NA,,
14164,HOMZ16,NA,NA,,
14165,HOMZ16,NA,NA,,
14166,HOMZ16,NA,NA,,
14167,HOMZ16,NA,NA,,
14168,HOMZ16,NA,NA,,
14169,HOMZ16,NA,NA,,
14170,HOMZ16,NA,NA,,
14171,HOMZ16,NA,NA,,
14172,HOMZ16,NA,NA,,
14173,HOMZ16,NA,NA,,
14174,HOMZ16,NA,NA,,
14175,HOMZ16,NA,NA,,
14176,HOMZ16,NA,NA,,
14177,HOMZ16,NA,NA,,
14178,HOMZ16,NA,NA,,
14179,HOMZ16,NA,NA,,
14180,HOMZ16,NA,NA,,
14181,HOMZ16,NA,NA,,
14182,HOMZ16,NA,NA,,
14183,HOMZ16,NA,NA,,
14184,HOMZ16,NA,NA,,
14185,HOMZ16,NA,NA,,
14186,HOMZ16,NA,NA,,
14187,HOMZ16,NA,NA,,
14188,HOMZ16,NA,NA,,
14189,HOMZ16,NA,NA,,
14190,HOMZ16,NA,NA,,
14191,HOMZ16,NA,NA,,
14192,HOMZ16,NA,NA,,
14193,HOMZ16,NA,NA,,
14194,HOMZ16,NA,NA,,
14195,HOMZ16,NA,NA,,
14196,HOMZ16,NA,NA,,
14197,HOMZ16,NA,NA,,
14198,HOMZ16,NA,NA,,
14199,HOMZ16,NA,NA,,
14200,HOMZ16,NA,NA,,
14201,HOMZ16,NA,NA,,
14202,HOMZ16,NA,NA,,
14203,HOMZ16,NA,NA,,
14204,HOMZ16,NA,NA,,
14205,HOMZ16,NA,NA,,
14206,HOMZ16,NA,NA,,
14207,HOMZ16,NA,NA,,
14208,HOMZ16,NA,NA,,
14209,HOMZ16,NA,NA,,
14210,HOMZ16,NA,NA,,
14211,HOMZ16,NA,NA,,
14212,HOMZ16,NA,NA,,
14213,HOMZ16,NA,NA,,
14214,HOMZ16,NA,NA,,
14215,HOMZ16,NA,NA,,
14216,HOMZ16,NA,NA,,
14217,HOMZ16,NA,NA,,
14218,HOMZ16,NA,NA,,
14219,HOMZ16,NA,NA,,
14220,HOMZ16,NA,NA,,
14221,HOMZ16,NA,NA,,
14222,HOMZ16,NA,NA,,
14223,HOMZ16,NA,NA,,
14224,HOMZ16,NA,NA,,
14225,HOMZ16,NA,NA,,
14226,HOMZ16,NA,NA,,
14227,HOMZ16,NA,NA,,
14228,HOMZ16,NA,NA,,
14229,HOMZ16,NA,NA,,
14230,HOMZ16,NA,NA,,
14231,HOMZ16,NA,NA,,
14232,HOMZ16,NA,NA,,
14233,HOMZ16,NA,NA,,
14234,HOMZ16,NA,NA,,
14235,HOMZ16,NA,NA,,
14236,HOMZ16,NA,NA,,
14237,HOMZ16,NA,NA,,
14238,HOMZ16,NA,NA,,
14239,HOMZ16,NA,NA,,
14240,HOMZ16,NA,NA,,
14241,HOMZ16,NA,NA,,
14242,HOMZ16,NA,NA,,
14243,HOMZ16,NA,NA,,
14244,HOMZ16,NA,NA,,
14245,HOMZ16,NA,NA,,
14246,HOMZ16,NA,NA,,
14247,HOMZ16,NA,NA,,
14248,HOMZ16,NA,NA,,
14249,HOMZ16,NA,NA,,
14250,HOMZ16,NA,NA,,
14251,HOMZ16,NA,NA,,
14252,HOMZ16,NA,NA,,
14253,HOMZ16,NA,NA,,
14254,HOMZ16,NA,NA,,
14255,HOMZ16,NA,NA,,
14256,HOMZ16,NA,NA,,
14257,HOMZ16,NA,NA,,
14258,HOMZ16,NA,NA,,
14259,HOMZ16,NA,NA,,
14260,HOMZ16,NA,NA,,
14261,HOMZ16,NA,NA,,
14262,HOMZ16,NA,NA,,
14263,HOMZ16,NA,NA,,
14264,HOMZ16,NA,NA,,
14265,HOMZ16,NA,NA,,
14266,HOMZ16,NA,NA,,
14267,HOMZ16,NA,NA,,
14268,HOMZ16,NA,NA,,
14269,HOMZ16,NA,NA,,
14270,HOMZ16,NA,NA,,
14271,HOMZ16,NA,NA,,
14272,HOMZ16,NA,NA,,
14273,HOMZ16,NA,NA,,
14274,HOMZ16,NA,NA,,
14275,HOMZ16,NA,NA,,
14276,HOMZ16,NA,NA,,
14277,HOMZ16,NA,NA,,
14278,HOMZ16,NA,NA,,
14279,HOMZ16,NA,NA,,
14280,HOMZ16,NA,NA,,
14281,HOMZ16,NA,NA,,
14282,HOMZ16,NA,NA,,
14283,HOMZ16,NA,NA,,
