Data group,cruise,Station,type,mon/day/yy,hh:mm,Longitude [degrees East],Latitude [degrees North],Bot. Depth [m],Depth [m],Temperature [oC],Salinity [pss-78],SIGMA-0 [kg m-3],Oxygen [~$m~#mol/kg],Phosphate [~$m~#mol/kg],Silicate [~$m~#mol/kg],Nitrite [~$m~#mol/kg],Nitrate [~$m~#mol/kg],NH4 [~$m~#mol/kg],N deficit [~$m~#mol/kg]
2,P18N_31DSCG94_3,178,B,1994-04-22T09:39:00.000,,250,16,3307,446.3,8.524,34.5787,26.7979,0.5,2.91,50.4,0.03,30.71,,9.621387508
2,P18N_31DSCG94_3,178,B,1994-04-22T09:39:00.000,,250,16,3307,397.3,9.166,34.6155,26.6885,0.6,2.84,44.66,0.35,28.02,,10.78296752
2,P18N_31DSCG94_3,178,B,1994-04-22T09:39:00.000,,250,16,3307,346.6,9.979,34.6486,26.5803,0.6,2.7,37.85,1,26.17,,10.51763731
2,P18N_31DSCG94_3,178,B,1994-04-22T09:39:00.000,,250,16,3307,299.5,10.795,34.6929,26.5056,0.8,2.62,33.22,1.85,24.35,,10.44305997
2,P18N_31DSCG94_3,178,B,1994-04-22T09:39:00.000,,250,16,3307,249.2,11.259,34.7059,26.3681,0.6,2.58,31.81,0.45,26.29,,9.416729416
2,P18N_31DSCG94_3,178,B,1994-04-22T09:39:00.000,,250,16,3307,198.4,12.123,34.7386,26.3066,,,,,,,
2,P18N_31DSCG94_3,178,B,1994-04-22T09:39:00.000,,250,16,3307,173.7,12.463,34.7449,26.068,0.7,2.53,27.36,0.01,27.35,,7.764243336
2,P18N_31DSCG94_3,178,B,1994-04-22T09:39:00.000,,250,16,3307,148.5,13.398,34.6782,25.6147,6.4,2.43,24.69,0.01,26.73,,7.727015326
2,P18N_31DSCG94_3,178,B,1994-04-22T09:39:00.000,,250,16,3307,124.4,14.829,34.4821,24.9996,34.8,2.08,17.76,0.02,23.82,,9.256418367
2,P18N_31DSCG94_3,178,B,1994-04-22T09:39:00.000,,250,16,3307,100.2,16.774,34.254,23.867,108.4,1.39,9.58,0.08,13.78,,
2,P18N_31DSCG94_3,178,B,1994-04-22T09:39:00.000,,250,16,3307,72.9,21.469,34.3375,23.224,207.5,0.39,0.54,0.03,0.2,,
2,P18N_31DSCG94_3,178,B,1994-04-22T09:39:00.000,,250,16,3307,48,24.156,34.5033,22.9138,217,0.24,0,0,0.02,,
2,P18N_31DSCG94_3,178,B,1994-04-22T09:39:00.000,,250,16,3307,25,25.17,34.4979,22.1847,215.3,0.17,0,0,0.04,,
2,P18N_31DSCG94_3,178,B,1994-04-22T09:39:00.000,,250,16,3307,8.3,26.804,34.2059,22.1101,209.3,0.15,0,0,0.05,,
2,P18N_31DSCG94_3,178,B,1994-04-22T09:39:00.000,,250,16,3307,8.1,27,34.1895,,209.5,0.14,0,0.01,0.05,,
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,3431.9,1.715,34.6745,27.753,121.7,2.56,158.16,0,36.99,,
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,3352.4,1.708,34.6749,27.7531,121.3,2.56,161.2,0.01,37.3,,
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,3352.3,1.708,34.6738,27.7523,121.4,2.56,160.31,0,37.21,,
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,3154.3,1.699,34.673,27.7508,120.3,2.58,158.67,0.01,37.43,,
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,2961.6,1.702,34.6708,27.7474,117.7,2.57,158.56,0,37.53,,
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,2764.3,1.717,34.6688,27.7433,114.8,2.53,157.26,0,37.59,,
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,2570.4,1.764,34.6657,27.7361,111.5,2.52,156.25,0,37.77,,
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,2370.9,1.844,34.6608,27.725,105.4,2.56,154.23,0,37.9,,
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,2175,1.973,34.6527,27.7076,97.2,2.61,152.58,0,38.61,,
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,1978.2,2.202,34.6413,27.6794,86.9,2.71,150.92,0,39.54,,
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,1781.9,2.488,34.6271,27.6435,71.6,2.8,147.18,0,,,
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,1584,2.797,34.6092,27.6016,58.5,2.92,138.6,0,41.65,,
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,1386.6,3.233,34.5888,27.5448,43.1,2.99,126.6,0,42.84,,
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,1191.2,3.719,34.5679,27.4802,28.7,3.08,114.99,0,43.58,,6.200709283
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,1091.7,3.989,34.5574,27.444,21.1,3.14,111.45,0,43.62,,5.868734512
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,992.3,4.353,34.5456,27.3959,12.5,3.17,105.76,0,43.65,,5.37157609
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,893.6,4.803,34.5372,27.3393,7,3.24,98.14,0,43.79,,4.566110737
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,794.2,5.228,34.5315,27.2852,2.7,3.22,93.3,0,42.75,,4.853058132
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,696.7,5.936,34.525,27.1935,1,3.21,83.08,0.01,40.05,,6.005473531
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,594.9,6.885,34.5325,27.0743,0.5,3.13,70.68,0.02,36.61,,6.945735669
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,497.5,7.919,34.5571,26.9459,0.5,3.01,56.85,0.01,32.65,,9.13009581
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,447.9,8.531,34.5831,26.8734,0.2,2.95,51.65,0.1,30.33,,9.974176501
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,397.3,9.069,34.596,26.7982,0.5,2.86,46.87,0.03,29.3,,9.827551449
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,347.3,9.8,34.6348,26.7079,0.6,2.79,42.5,0.49,26.52,,10.90747538
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,297.1,10.568,34.6801,26.6103,0.5,2.7,37.71,1.78,23.72,,11.39236095
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,246.6,11.362,34.7282,26.5039,0.6,2.62,33.26,2.32,24.1,,9.727894029
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,197.9,12.161,34.7628,26.3796,0.7,2.54,29.82,2.72,24.19,,8.406476923
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,172.7,12.61,34.763,26.2919,0.9,2.52,27.79,1.84,24.91,,8.335031918
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,149.5,13.365,34.7315,26.116,0.5,2.47,26.06,0.01,26.72,,7.872790162
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,123.6,14.541,34.608,25.774,15.1,2.31,22.07,0.02,25.67,,7.906291344
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,99.8,16.436,34.2948,25.1097,82,1.62,12.34,0.08,16.89,,
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,75.6,19.191,34.3779,24.5017,118.9,1.17,6.31,0.35,10.61,,
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,49,23.235,34.4168,23.428,214.2,0.32,0.73,0,0.12,,
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,24.2,25.361,34.4736,22.8368,213.9,0.18,0.37,0,0.01,,
2,P18N_31DSCG94_3,179,B,1994-04-22T15:22:00.000,,249.998,16.5,3397,8.3,27.006,34.2146,22.1272,203.5,0.1,0.33,0,0.06,,
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,3500.3,1.711,34.6745,27.7538,122.6,2.59,155.07,0,38.48,,
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,3354,1.701,34.6759,27.7545,121.6,2.63,158.05,0,38.36,,
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,3352.9,1.701,34.6747,27.7535,122,2.6,156.61,0,38.08,,
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,3156.4,1.692,34.6744,27.7525,120.5,2.6,161.08,0,38.19,,
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,2958.9,1.699,34.6723,27.7488,118,2.63,158.21,0,38.45,,
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,2764,1.718,34.6692,27.7436,115.1,2.64,154.98,0,38.35,,
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,2568.7,1.773,34.6653,27.7351,110.5,2.67,154.28,0,38.72,,
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,2373.1,1.861,34.661,27.7239,104.6,2.74,153.31,0,39.21,,
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,2175.5,2.007,34.6531,27.7053,95.9,2.76,154.73,0,39.76,,
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,1978,2.193,34.6421,27.6807,85.7,2.79,149.75,0,40.56,,
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,1781.6,2.473,34.6272,27.6449,72,2.91,146.6,0,41.23,,
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,1583.1,2.804,34.6108,27.6023,57.8,3,141.63,0,42.26,,
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,1386.7,3.215,34.5954,27.5518,43,3.15,131.99,0,43.58,,
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,1289.1,3.44,34.5846,27.5213,34.8,3.16,123.62,0,45.1,,
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,1188.4,3.682,34.5693,27.4849,29,3.19,117.65,0,44.24,,5.574862781
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,1090,4.004,34.5571,27.4422,20.6,3.24,112.76,0,44.39,,5.082880372
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,990.6,4.405,34.5456,27.3903,11.5,3.31,107.69,0,44.34,,4.62131362
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,891.8,4.832,34.5364,27.3354,5.8,3.3,101.53,0,44.05,,4.255648306
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,795.2,5.252,34.5307,27.2818,2.5,3.27,91.81,0,43.88,,3.671912649
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,694.1,5.944,34.5304,27.1966,1,3.22,80.14,0.01,41.53,,4.582817879
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,595.3,6.652,34.5296,27.1034,0.7,3.14,70.69,0,38.55,,5.684762959
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,497.8,7.6,34.5412,26.9799,0.6,3.04,60.86,0,34.27,,8.232281924
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,396,9.127,34.6008,26.7926,0.8,2.86,46.88,0.01,29.19,,9.872494895
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,346.7,9.833,34.6383,26.7051,0.4,2.76,41.77,0.33,26.89,,10.66350398
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,297.4,10.774,34.6963,26.5865,1.6,2.67,36.48,2.11,23.52,,11.06204591
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,247,11.521,34.7376,26.482,0.6,2.61,32.32,2.62,23.81,,9.612956912
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,197.9,12.196,34.7568,26.3683,0.7,2.55,29.06,2.73,24.73,,7.826991362
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,173.1,12.794,34.7591,26.2526,0.7,2.5,26.8,2.1,24.95,,7.929376071
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,148.4,13.489,34.7449,26.101,0.6,2.46,25.28,0.83,25.95,,7.780553031
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,122.7,15.399,34.453,25.4673,42.7,1.99,16.93,0.04,22.39,,
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,98.7,18.386,34.4382,24.7518,69.2,1.59,10.26,0.26,17.95,,
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,75,23.863,34.4921,23.3036,213.8,0.23,0.3,0.01,0.13,,
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,48.6,24.959,34.5169,22.9935,213.3,0.18,0.24,0,0.02,,
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,24.8,26.898,34.067,22.0514,205.3,0.13,0,0,0.04,,
2,P18N_31DSCG94_3,180,B,1994-04-22T21:36:00.000,,250,17,3521,8.3,27.319,34.0822,21.9274,203.9,0.13,0.03,0.02,0.08,,
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,3463.9,1.709,34.6754,27.7543,121.8,2.64,157.87,0,38.47,,
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,3353.2,1.7,34.6753,27.7541,121.7,2.67,154.45,0,38.15,,
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,3352.5,1.7,34.6764,27.7549,121.3,2.65,152.49,0,38.1,,
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,3156.3,1.688,34.6745,27.7528,120.7,2.66,152.76,0,37.99,,
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,2961.6,1.693,34.6728,27.7497,118.3,2.68,158.52,0,38.25,,
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,2765.6,1.72,34.669,27.7433,116.2,2.68,158.63,0,38.31,,
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,2568.6,1.776,34.6651,27.7348,,2.72,157.89,0,38.62,,
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,2373.9,1.864,34.6605,27.7233,104.3,2.76,157.42,0,39.08,,
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,2175.4,1.984,34.6543,27.708,96.9,2.81,155.73,0,39.43,,
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,1977.4,2.198,34.642,27.6803,85.2,2.9,152.26,0,40.6,,
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,1782.2,2.421,34.6289,27.6504,75.1,2.98,144.84,0,41.42,,
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,1584.3,2.741,34.6132,27.6096,59.3,3.08,137.63,0,42.28,,
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,1387.9,3.219,34.5919,27.5486,40.9,3.2,128.79,0,43.33,,
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,1289.4,3.461,34.5809,27.5163,33.2,3.19,125.71,0,44.77,,
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,1187.1,3.75,34.5666,27.4761,24.9,3.23,118.65,0,45.02,,4.730211055
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,1089.1,4.114,34.554,27.4284,17.1,3.27,112.12,0,45.42,,3.927126904
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,991.2,4.452,34.5452,27.385,10.6,3.3,105.08,0,45.31,,3.593151075
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,891.1,4.934,34.5377,27.325,4.1,3.28,96.82,0,44.53,,3.638176875
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,791.5,5.365,34.5287,27.2668,2.8,3.27,89.64,0,43.36,,3.960879706
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,693.5,6,34.525,27.1853,1.4,3.22,80.97,0.01,41.03,,4.871978554
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,594.9,6.923,34.5298,27.067,1.2,3.14,69.68,0,37.04,,6.365222363
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,497.4,8.018,34.5537,26.9286,2.1,3.02,57.34,0,32.8,,8.642972936
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,395.9,9.609,34.6288,26.736,0.4,2.83,42.42,0.44,27.51,,10.32332685
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,328.2,10.529,34.6804,26.6181,1.3,2.69,35.8,1.71,24.24,,11.01224692
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,292.9,10.969,34.7068,26.5598,4.7,2.66,33.09,2.3,23.15,,11.04049818
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,248.6,11.659,34.7405,26.4585,0.7,2.57,29.94,2.42,24.46,,9.068691033
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,198.2,12.657,34.7648,26.2849,1.1,2.53,26.12,2.68,24.53,,7.856300741
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,172.5,13.318,34.7601,26.1483,0.6,2.48,24.2,1.55,25.12,,8.023146625
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,148.4,14.016,34.7125,25.9667,0.5,2.46,22.19,0.02,27.38,,6.774592093
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,122.3,15.262,34.5288,25.5559,31.5,2.14,16.5,0.03,24.1,,8.776920451
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,98.3,18.763,34.2422,24.5075,126.9,1.11,4.1,0.43,10,,
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,73.9,23.198,34.4381,23.4564,215.4,0.31,0,0,0,,
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,48.4,24.923,34.512,23.0009,213,0.16,0,0,0,,
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,23,25.952,34.416,22.6111,209.3,0.17,0,0,0,,
2,P18N_31DSCG94_3,181,B,1994-04-23T03:20:00.000,,250.003,17.5,3468,9,26.78,34.1753,22.1693,206.3,0.13,0,0,0.01,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,3253.1,1.705,34.6747,27.7525,119.6,2.61,156.54,0,38.09,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,3158.4,1.703,34.6735,27.751,118.9,2.62,163.45,0,38.37,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,3157.2,1.702,34.6736,27.7511,119.3,2.63,159.18,0,38.39,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,2960.4,1.703,34.6713,27.7477,117.1,2.7,161.31,0,39.6,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,2763.5,1.738,34.6683,27.7414,113.6,2.64,156.83,0,38.6,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,2566.4,1.802,34.6657,27.7333,108.5,2.67,156.09,0,39.06,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,2371.6,1.873,34.6607,27.7228,103.8,2.71,160.56,0,39.46,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,2174.9,1.994,34.6526,27.7058,95.7,2.77,155.01,0.01,39.98,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,1977.5,2.204,34.6423,27.68,84.2,2.83,149.13,0,40.59,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,1782.1,2.469,34.6281,27.6459,71.6,2.9,143.6,0,41.57,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,1584.4,2.801,34.6104,27.6023,56.3,3.02,140.38,0,42.32,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,1473,3.041,34.5975,27.5699,47.7,3.08,135.49,0,42.89,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,1387.7,3.252,34.5876,27.5421,39.5,3.1,128.03,0,42.81,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,1286.7,3.48,34.5802,27.514,32.7,3.11,122.8,0,43.2,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,1189.2,3.78,34.5695,27.4755,23.3,3.19,118.42,0,43.67,,6.075692817
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,1090.8,4.089,34.5553,27.4321,16.2,3.24,112.55,0,43.78,,5.601573361
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,992.6,4.47,34.5395,27.3786,10.6,3.23,106.11,0,43.68,,5.151454427
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,894.3,4.857,34.5295,27.3271,6.3,3.23,98.81,0.01,43.37,,4.816275989
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,795.3,5.362,34.525,27.2643,2.6,3.19,88.85,0,42.08,,5.201519647
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,688.2,5.942,34.521,27.1894,1.5,3.16,78.85,0.01,40.2,,5.779054392
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,594.3,6.628,34.5193,27.0985,1.5,3.11,72.74,0,37.38,,6.746108951
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,496.6,7.707,34.5303,26.9558,0.8,3,61.73,0,33.42,,8.573366764
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,396.4,9.055,34.5917,26.797,1.4,2.84,49.44,0,28.83,,10.30923429
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,348.8,9.743,34.6249,26.7097,0.6,2.77,43.38,0.04,27.16,,10.73945646
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,297.7,10.667,34.665,26.5812,0.6,2.67,36.52,0.29,25.87,,10.49008885
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,250,11.469,34.7053,26.4665,0.2,2.64,32.83,0.03,27.59,,8.358650233
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,199.2,12.371,34.7189,26.305,1.3,,,,,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,149.3,13.604,34.4805,25.8728,36.7,2.17,22.11,0,24.55,,9.34640222
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,122.7,14.818,34.2405,25.4308,83.4,1.65,13.56,0.01,18.04,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,97.3,18.556,34.1678,24.5026,156.6,0.88,4.4,0.19,6.7,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,73.9,23.157,34.3666,23.4141,214.4,0.28,0,0,0.02,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,47.9,24.776,34.5266,23.0561,213.7,0.17,0,0,0,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,24,25.334,34.5557,22.9073,211,0.19,0,0,0.01,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,8.7,25.513,34.5737,22.8649,209.9,0.27,0,0,0.08,,
2,P18N_31DSCG94_3,182,B,1994-04-23T08:52:00.000,,250,18,3269,8.5,25.509,34.5727,22.8654,210,0.16,0,0,0.04,,
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,3422.4,1.718,34.6749,27.753,120.5,2.62,161.25,0,37.78,,
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,3351.7,1.711,34.6753,27.7533,120.6,2.64,162.46,0,38.17,,
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,3351,1.711,34.6749,27.753,120.4,2.64,159.44,0,38.13,,
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,3156.3,1.706,34.6733,27.7506,117.8,2.62,157.06,0,38.2,,
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,2962.3,1.72,34.6698,27.7454,116.2,2.66,156.5,0,38.18,,
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,2763.8,1.751,34.666,27.7387,112.4,2.66,159.11,0,38.52,,
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,2566.6,1.797,34.6628,27.7314,109,2.68,155.74,0,38.75,,
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,2370.3,1.871,34.6589,27.7215,105.5,2.72,155.03,0,38.86,,
2,P18N_31DSCG94_3,183,B,1994-04-23T14:24:00.000,,250,18.5,3453,2174.1,2.011,34.6513,27.7035,95,2.77,155.68,0,39.54,,
